uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
MA,PNEUMONIA,HOSPITAL,"50 - 59",M,3
MA,SEPTICEMIA,HOSPITAL,"50 - 59",F,2
MA,SEPTICEMIA,HOSPITAL,"50 - 59",M,1
MA,SRAG,HOSPITAL,"50 - 59",F,3
MG,OUTRAS,DOMICILIO,"50 - 59",F,30
MG,OUTRAS,DOMICILIO,"50 - 59",M,55
MG,OUTRAS,HOSPITAL,"50 - 59",F,61
MG,OUTRAS,HOSPITAL,"50 - 59",M,121
MG,OUTRAS,IGNORADO,"50 - 59",F,1
MG,OUTRAS,IGNORADO,"50 - 59",M,4
MG,OUTRAS,OUTRO,"50 - 59",F,2
MG,OUTRAS,OUTRO,"50 - 59",M,16
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,14
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,22
MG,OUTRAS,VIA_PUBLICA,"50 - 59",F,3
MG,OUTRAS,VIA_PUBLICA,"50 - 59",M,4
MG,COVID,DOMICILIO,"50 - 59",M,2
MG,COVID,HOSPITAL,"50 - 59",F,53
MG,COVID,HOSPITAL,"50 - 59",M,92
MG,COVID,IGNORADO,"50 - 59",F,1
MG,COVID,IGNORADO,"50 - 59",M,3
MG,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
MG,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,7
MG,COVID,VIA_PUBLICA,"50 - 59",M,1
MG,INDETERMINADA,DOMICILIO,"50 - 59",M,3
MG,INDETERMINADA,IGNORADO,"50 - 59",M,1
MG,INDETERMINADA,OUTRO,"50 - 59",M,1
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,4
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,13
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,13
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"50 - 59",M,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,3
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,3
MG,PNEUMONIA,DOMICILIO,"50 - 59",M,2
MG,PNEUMONIA,HOSPITAL,"50 - 59",F,23
MG,PNEUMONIA,HOSPITAL,"50 - 59",M,29
MG,PNEUMONIA,IGNORADO,"50 - 59",M,1
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
MG,SEPTICEMIA,DOMICILIO,"50 - 59",F,1
MG,SEPTICEMIA,HOSPITAL,"50 - 59",F,31
MG,SEPTICEMIA,HOSPITAL,"50 - 59",M,43
MG,SEPTICEMIA,IGNORADO,"50 - 59",M,1
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
MG,SRAG,HOSPITAL,"50 - 59",F,2
MG,SRAG,HOSPITAL,"50 - 59",M,2
MS,OUTRAS,DOMICILIO,"50 - 59",F,2
MS,OUTRAS,DOMICILIO,"50 - 59",M,7
MS,OUTRAS,HOSPITAL,"50 - 59",F,13
MS,OUTRAS,HOSPITAL,"50 - 59",M,16
MS,OUTRAS,OUTRO,"50 - 59",F,1
MS,OUTRAS,OUTRO,"50 - 59",M,2
MS,OUTRAS,POSTO_SAUDE,"50 - 59",M,1
MS,OUTRAS,VIA_PUBLICA,"50 - 59",M,1
MS,COVID,HOSPITAL,"50 - 59",F,18
MS,COVID,HOSPITAL,"50 - 59",M,19
MS,COVID,OUTRO,"50 - 59",M,1
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,2
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,1
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,4
MS,PNEUMONIA,HOSPITAL,"50 - 59",F,5
MS,PNEUMONIA,HOSPITAL,"50 - 59",M,12
MS,SEPTICEMIA,HOSPITAL,"50 - 59",F,4
MS,SEPTICEMIA,HOSPITAL,"50 - 59",M,6
MS,SRAG,HOSPITAL,"50 - 59",F,1
MT,OUTRAS,DOMICILIO,"50 - 59",F,1
MT,OUTRAS,DOMICILIO,"50 - 59",M,4
MT,OUTRAS,HOSPITAL,"50 - 59",F,4
MT,OUTRAS,HOSPITAL,"50 - 59",M,8
MT,OUTRAS,IGNORADO,"50 - 59",F,6
MT,OUTRAS,IGNORADO,"50 - 59",M,10
MT,COVID,HOSPITAL,"50 - 59",F,6
MT,COVID,HOSPITAL,"50 - 59",M,9
MT,COVID,IGNORADO,"50 - 59",F,4
MT,COVID,IGNORADO,"50 - 59",M,5
MT,COVID,OUTRO,"50 - 59",F,1
MT,INDETERMINADA,IGNORADO,"50 - 59",M,2
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,1
MT,PNEUMONIA,HOSPITAL,"50 - 59",M,2
MT,PNEUMONIA,IGNORADO,"50 - 59",F,1
MT,PNEUMONIA,IGNORADO,"50 - 59",M,2
MT,SEPTICEMIA,HOSPITAL,"50 - 59",F,3
MT,SEPTICEMIA,HOSPITAL,"50 - 59",M,1
MT,SEPTICEMIA,IGNORADO,"50 - 59",F,3
MT,SEPTICEMIA,IGNORADO,"50 - 59",M,1
MT,SRAG,HOSPITAL,"50 - 59",F,1
PA,OUTRAS,DOMICILIO,"50 - 59",F,1
PA,OUTRAS,DOMICILIO,"50 - 59",M,5
PA,OUTRAS,HOSPITAL,"50 - 59",F,6
PA,OUTRAS,HOSPITAL,"50 - 59",M,12
PA,OUTRAS,IGNORADO,"50 - 59",F,1
PA,OUTRAS,IGNORADO,"50 - 59",M,1
PA,OUTRAS,OUTRO,"50 - 59",F,1
PA,OUTRAS,OUTRO,"50 - 59",M,1
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
PA,OUTRAS,VIA_PUBLICA,"50 - 59",M,2
PA,COVID,HOSPITAL,"50 - 59",F,6
PA,COVID,HOSPITAL,"50 - 59",M,7
PA,COVID,OUTRO,"50 - 59",M,1
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,9
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,3
PA,PNEUMONIA,DOMICILIO,"50 - 59",M,1
PA,PNEUMONIA,HOSPITAL,"50 - 59",F,1
PA,PNEUMONIA,HOSPITAL,"50 - 59",M,5
PA,SEPTICEMIA,HOSPITAL,"50 - 59",F,4
PA,SEPTICEMIA,HOSPITAL,"50 - 59",M,1
PB,OUTRAS,DOMICILIO,"50 - 59",F,4
PB,OUTRAS,DOMICILIO,"50 - 59",M,12
PB,OUTRAS,HOSPITAL,"50 - 59",F,16
PB,OUTRAS,HOSPITAL,"50 - 59",M,21
PB,OUTRAS,OUTRO,"50 - 59",F,1
PB,OUTRAS,OUTRO,"50 - 59",M,1
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
PB,OUTRAS,VIA_PUBLICA,"50 - 59",M,1
PB,COVID,HOSPITAL,"50 - 59",F,4
PB,COVID,HOSPITAL,"50 - 59",M,6
PB,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,2
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,1
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,4
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,5
PB,PNEUMONIA,DOMICILIO,"50 - 59",F,1
PB,PNEUMONIA,HOSPITAL,"50 - 59",F,2
PB,PNEUMONIA,HOSPITAL,"50 - 59",M,7
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
PB,SEPTICEMIA,DOMICILIO,"50 - 59",F,1
PB,SEPTICEMIA,HOSPITAL,"50 - 59",F,3
PB,SEPTICEMIA,HOSPITAL,"50 - 59",M,4
PB,SRAG,HOSPITAL,"50 - 59",F,1
PE,OUTRAS,DOMICILIO,"50 - 59",F,15
PE,OUTRAS,DOMICILIO,"50 - 59",M,30
PE,OUTRAS,HOSPITAL,"50 - 59",F,32
PE,OUTRAS,HOSPITAL,"50 - 59",M,59
PE,OUTRAS,IGNORADO,"50 - 59",M,1
PE,OUTRAS,OUTRO,"50 - 59",M,3
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
PE,OUTRAS,VIA_PUBLICA,"50 - 59",F,3
PE,OUTRAS,VIA_PUBLICA,"50 - 59",M,5
PE,COVID,HOSPITAL,"50 - 59",F,20
PE,COVID,HOSPITAL,"50 - 59",M,22
PE,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
PE,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
PE,COVID,VIA_PUBLICA,"50 - 59",M,1
PE,INDETERMINADA,HOSPITAL,"50 - 59",M,1
PE,INDETERMINADA,IGNORADO,"50 - 59",M,1
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,1
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,5
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,5
PE,PNEUMONIA,DOMICILIO,"50 - 59",F,1
PE,PNEUMONIA,DOMICILIO,"50 - 59",M,1
PE,PNEUMONIA,HOSPITAL,"50 - 59",F,5
PE,PNEUMONIA,HOSPITAL,"50 - 59",M,3
PE,SEPTICEMIA,HOSPITAL,"50 - 59",F,16
PE,SEPTICEMIA,HOSPITAL,"50 - 59",M,11
PE,SRAG,HOSPITAL,"50 - 59",F,5
PE,SRAG,HOSPITAL,"50 - 59",M,16
PI,OUTRAS,DOMICILIO,"50 - 59",F,4
PI,OUTRAS,DOMICILIO,"50 - 59",M,3
PI,OUTRAS,HOSPITAL,"50 - 59",F,4
PI,OUTRAS,HOSPITAL,"50 - 59",M,7
PI,COVID,HOSPITAL,"50 - 59",F,1
PI,COVID,HOSPITAL,"50 - 59",M,2
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,1
PI,SEPTICEMIA,HOSPITAL,"50 - 59",F,2
PI,SEPTICEMIA,HOSPITAL,"50 - 59",M,3
PR,OUTRAS,DOMICILIO,"50 - 59",F,19
PR,OUTRAS,DOMICILIO,"50 - 59",M,37
PR,OUTRAS,HOSPITAL,"50 - 59",F,42
PR,OUTRAS,HOSPITAL,"50 - 59",M,84
PR,OUTRAS,OUTRO,"50 - 59",M,7
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
PR,OUTRAS,VIA_PUBLICA,"50 - 59",M,5
PR,COVID,DOMICILIO,"50 - 59",M,3
PR,COVID,HOSPITAL,"50 - 59",F,46
PR,COVID,HOSPITAL,"50 - 59",M,72
PR,COVID,OUTRO,"50 - 59",F,1
PR,INDETERMINADA,DOMICILIO,"50 - 59",M,2
PR,INDETERMINADA,HOSPITAL,"50 - 59",F,1
PR,INDETERMINADA,VIA_PUBLICA,"50 - 59",M,1
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,1
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,6
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,6
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",M,2
PR,PNEUMONIA,DOMICILIO,"50 - 59",F,2
PR,PNEUMONIA,HOSPITAL,"50 - 59",F,8
PR,PNEUMONIA,HOSPITAL,"50 - 59",M,13
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
PR,SEPTICEMIA,HOSPITAL,"50 - 59",F,16
PR,SEPTICEMIA,HOSPITAL,"50 - 59",M,25
PR,SRAG,HOSPITAL,"50 - 59",M,2
RJ,OUTRAS,DOMICILIO,"50 - 59",F,43
RJ,OUTRAS,DOMICILIO,"50 - 59",M,54
RJ,OUTRAS,HOSPITAL,"50 - 59",F,97
RJ,OUTRAS,HOSPITAL,"50 - 59",M,125
RJ,OUTRAS,OUTRO,"50 - 59",M,6
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,19
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,37
RJ,OUTRAS,VIA_PUBLICA,"50 - 59",M,7
RJ,COVID,DOMICILIO,"50 - 59",F,1
RJ,COVID,HOSPITAL,"50 - 59",F,90
RJ,COVID,HOSPITAL,"50 - 59",M,115
RJ,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,5
RJ,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,6
RJ,INDETERMINADA,DOMICILIO,"50 - 59",F,3
RJ,INDETERMINADA,DOMICILIO,"50 - 59",M,2
RJ,INDETERMINADA,HOSPITAL,"50 - 59",M,1
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,2
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,2
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,3
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,17
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,19
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,5
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,4
RJ,PNEUMONIA,DOMICILIO,"50 - 59",M,1
RJ,PNEUMONIA,HOSPITAL,"50 - 59",F,20
RJ,PNEUMONIA,HOSPITAL,"50 - 59",M,30
RJ,PNEUMONIA,OUTRO,"50 - 59",M,1
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,2
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,7
RJ,SEPTICEMIA,DOMICILIO,"50 - 59",M,1
RJ,SEPTICEMIA,HOSPITAL,"50 - 59",F,41
RJ,SEPTICEMIA,HOSPITAL,"50 - 59",M,38
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,5
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,5
RJ,SRAG,DOMICILIO,"50 - 59",M,1
RJ,SRAG,HOSPITAL,"50 - 59",F,3
RJ,SRAG,HOSPITAL,"50 - 59",M,7
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"50 - 59",F,2
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
RN,OUTRAS,DOMICILIO,"50 - 59",F,3
RN,OUTRAS,DOMICILIO,"50 - 59",M,6
RN,OUTRAS,HOSPITAL,"50 - 59",F,4
RN,OUTRAS,HOSPITAL,"50 - 59",M,7
RN,OUTRAS,OUTRO,"50 - 59",M,2
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
RN,OUTRAS,VIA_PUBLICA,"50 - 59",M,1
RN,COVID,HOSPITAL,"50 - 59",F,2
RN,COVID,HOSPITAL,"50 - 59",M,4
RN,INDETERMINADA,DOMICILIO,"50 - 59",M,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,2
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,1
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,1
RN,PNEUMONIA,HOSPITAL,"50 - 59",F,1
RN,PNEUMONIA,HOSPITAL,"50 - 59",M,3
RN,SEPTICEMIA,HOSPITAL,"50 - 59",F,2
RN,SEPTICEMIA,HOSPITAL,"50 - 59",M,4
RN,SEPTICEMIA,OUTRO,"50 - 59",M,1
RO,OUTRAS,DOMICILIO,"50 - 59",F,1
RO,OUTRAS,DOMICILIO,"50 - 59",M,2
RO,OUTRAS,HOSPITAL,"50 - 59",F,5
RO,OUTRAS,HOSPITAL,"50 - 59",M,9
RO,OUTRAS,OUTRO,"50 - 59",M,1
RO,OUTRAS,VIA_PUBLICA,"50 - 59",M,1
RO,COVID,HOSPITAL,"50 - 59",F,7
RO,COVID,HOSPITAL,"50 - 59",M,6
RO,COVID,VIA_PUBLICA,"50 - 59",F,1
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,2
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,1
RO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
RO,PNEUMONIA,HOSPITAL,"50 - 59",F,2
RO,PNEUMONIA,HOSPITAL,"50 - 59",M,1
RO,SEPTICEMIA,HOSPITAL,"50 - 59",F,5
RO,SEPTICEMIA,HOSPITAL,"50 - 59",M,3
RR,OUTRAS,HOSPITAL,"50 - 59",F,2
RR,OUTRAS,HOSPITAL,"50 - 59",M,1
RR,OUTRAS,OUTRO,"50 - 59",M,1
RR,COVID,HOSPITAL,"50 - 59",F,3
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,1
RR,PNEUMONIA,HOSPITAL,"50 - 59",F,1
RR,PNEUMONIA,HOSPITAL,"50 - 59",M,3
RS,OUTRAS,DOMICILIO,"50 - 59",F,15
RS,OUTRAS,DOMICILIO,"50 - 59",M,40
RS,OUTRAS,HOSPITAL,"50 - 59",F,66
RS,OUTRAS,HOSPITAL,"50 - 59",M,73
RS,OUTRAS,IGNORADO,"50 - 59",F,4
RS,OUTRAS,IGNORADO,"50 - 59",M,2
RS,OUTRAS,OUTRO,"50 - 59",F,2
RS,OUTRAS,OUTRO,"50 - 59",M,3
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,7
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,7
RS,OUTRAS,VIA_PUBLICA,"50 - 59",M,7
RS,COVID,HOSPITAL,"50 - 59",F,43
RS,COVID,HOSPITAL,"50 - 59",M,48
RS,COVID,IGNORADO,"50 - 59",F,1
RS,COVID,IGNORADO,"50 - 59",M,2
RS,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,2
RS,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
RS,INDETERMINADA,DOMICILIO,"50 - 59",F,1
RS,INDETERMINADA,DOMICILIO,"50 - 59",M,1
RS,INDETERMINADA,HOSPITAL,"50 - 59",F,1
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,3
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,11
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,15
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
RS,PNEUMONIA,DOMICILIO,"50 - 59",F,2
RS,PNEUMONIA,HOSPITAL,"50 - 59",F,10
RS,PNEUMONIA,HOSPITAL,"50 - 59",M,28
RS,PNEUMONIA,IGNORADO,"50 - 59",M,1
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
RS,SEPTICEMIA,DOMICILIO,"50 - 59",M,1
RS,SEPTICEMIA,HOSPITAL,"50 - 59",F,20
RS,SEPTICEMIA,HOSPITAL,"50 - 59",M,23
RS,SEPTICEMIA,IGNORADO,"50 - 59",M,1
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
RS,SRAG,HOSPITAL,"50 - 59",F,1
RS,SRAG,HOSPITAL,"50 - 59",M,1
SC,OUTRAS,DOMICILIO,"50 - 59",F,10
SC,OUTRAS,DOMICILIO,"50 - 59",M,21
SC,OUTRAS,HOSPITAL,"50 - 59",F,32
SC,OUTRAS,HOSPITAL,"50 - 59",M,43
SC,OUTRAS,OUTRO,"50 - 59",M,3
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,2
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,3
SC,OUTRAS,VIA_PUBLICA,"50 - 59",M,1
SC,COVID,HOSPITAL,"50 - 59",F,19
SC,COVID,HOSPITAL,"50 - 59",M,38
SC,COVID,OUTRO,"50 - 59",M,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,2
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,8
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,5
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
SC,PNEUMONIA,DOMICILIO,"50 - 59",F,1
SC,PNEUMONIA,DOMICILIO,"50 - 59",M,1
SC,PNEUMONIA,HOSPITAL,"50 - 59",F,3
SC,PNEUMONIA,HOSPITAL,"50 - 59",M,5
SC,SEPTICEMIA,DOMICILIO,"50 - 59",F,2
SC,SEPTICEMIA,HOSPITAL,"50 - 59",F,12
SC,SEPTICEMIA,HOSPITAL,"50 - 59",M,15
SC,SEPTICEMIA,IGNORADO,"50 - 59",F,1
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
SC,SRAG,HOSPITAL,"50 - 59",M,1
SE,OUTRAS,DOMICILIO,"50 - 59",F,2
SE,OUTRAS,HOSPITAL,"50 - 59",F,2
SE,OUTRAS,HOSPITAL,"50 - 59",M,5
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
SE,COVID,HOSPITAL,"50 - 59",F,7
SE,COVID,HOSPITAL,"50 - 59",M,8
SE,COVID,IGNORADO,"50 - 59",M,1
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,1
SE,PNEUMONIA,HOSPITAL,"50 - 59",F,3
SE,PNEUMONIA,HOSPITAL,"50 - 59",M,2
SE,SEPTICEMIA,HOSPITAL,"50 - 59",F,1
SE,SEPTICEMIA,HOSPITAL,"50 - 59",M,2
SE,SRAG,HOSPITAL,"50 - 59",M,1
SP,OUTRAS,DOMICILIO,"50 - 59",F,54
SP,OUTRAS,DOMICILIO,"50 - 59",M,146
SP,OUTRAS,HOSPITAL,"50 - 59",F,183
SP,OUTRAS,HOSPITAL,"50 - 59",I,2
SP,OUTRAS,HOSPITAL,"50 - 59",M,299
SP,OUTRAS,IGNORADO,"50 - 59",M,1
SP,OUTRAS,OUTRO,"50 - 59",F,3
SP,OUTRAS,OUTRO,"50 - 59",M,19
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,13
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,21
SP,OUTRAS,POSTO_SAUDE,"50 - 59",F,1
SP,OUTRAS,VIA_PUBLICA,"50 - 59",F,3
SP,OUTRAS,VIA_PUBLICA,"50 - 59",M,17
SP,COVID,DOMICILIO,"50 - 59",F,1
SP,COVID,HOSPITAL,"50 - 59",F,130
SP,COVID,HOSPITAL,"50 - 59",M,216
SP,COVID,OUTRO,"50 - 59",M,1
SP,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,7
SP,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,5
SP,INDETERMINADA,DOMICILIO,"50 - 59",M,5
SP,INDETERMINADA,HOSPITAL,"50 - 59",F,2
SP,INDETERMINADA,HOSPITAL,"50 - 59",M,2
SP,INDETERMINADA,OUTRO,"50 - 59",M,1
SP,INDETERMINADA,VIA_PUBLICA,"50 - 59",M,1
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,2
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,6
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,43
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,52
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",M,2
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,4
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,10
SP,PNEUMONIA,DOMICILIO,"50 - 59",M,4
SP,PNEUMONIA,HOSPITAL,"50 - 59",F,52
SP,PNEUMONIA,HOSPITAL,"50 - 59",M,89
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,3
SP,PNEUMONIA,VIA_PUBLICA,"50 - 59",M,1
SP,SEPTICEMIA,HOSPITAL,"50 - 59",F,68
SP,SEPTICEMIA,HOSPITAL,"50 - 59",M,96
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,2
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
SP,SRAG,HOSPITAL,"50 - 59",F,3
SP,SRAG,HOSPITAL,"50 - 59",M,8
TO,OUTRAS,HOSPITAL,"50 - 59",F,4
TO,OUTRAS,HOSPITAL,"50 - 59",M,7
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
TO,COVID,HOSPITAL,"50 - 59",F,3
TO,COVID,HOSPITAL,"50 - 59",M,2
TO,PNEUMONIA,HOSPITAL,"50 - 59",F,1
TO,PNEUMONIA,HOSPITAL,"50 - 59",M,1
TO,SEPTICEMIA,HOSPITAL,"50 - 59",F,3
AC,OUTRAS,DOMICILIO,"60 - 69",F,1
AC,OUTRAS,DOMICILIO,"60 - 69",M,2
AC,OUTRAS,HOSPITAL,"60 - 69",M,5
AC,COVID,HOSPITAL,"60 - 69",F,3
AC,COVID,HOSPITAL,"60 - 69",M,7
AC,INDETERMINADA,DOMICILIO,"60 - 69",F,1
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,3
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,2
AC,SEPTICEMIA,HOSPITAL,"60 - 69",M,2
AL,OUTRAS,DOMICILIO,"60 - 69",F,4
AL,OUTRAS,DOMICILIO,"60 - 69",M,15
AL,OUTRAS,HOSPITAL,"60 - 69",F,18
AL,OUTRAS,HOSPITAL,"60 - 69",M,20
AL,OUTRAS,OUTRO,"60 - 69",F,1
AL,OUTRAS,VIA_PUBLICA,"60 - 69",M,2
AL,COVID,HOSPITAL,"60 - 69",F,8
AL,COVID,HOSPITAL,"60 - 69",M,12
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,2
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,1
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,4
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,3
AL,PNEUMONIA,HOSPITAL,"60 - 69",F,6
AL,PNEUMONIA,HOSPITAL,"60 - 69",M,3
AL,SEPTICEMIA,DOMICILIO,"60 - 69",M,1
AL,SEPTICEMIA,HOSPITAL,"60 - 69",F,5
